date,SACTMIN,Ride
2016-12-26,18.333333333333332,Expedition Everest
2016-12-27,15.0,Expedition Everest
2016-12-28,37.666666666666664,Expedition Everest
2016-12-29,,Expedition Everest
2016-12-30,17.0,Expedition Everest
2016-12-31,14.5,Expedition Everest
2017-01-01,9.5,Expedition Everest
2017-01-02,23.142857142857142,Expedition Everest
2017-01-03,,Expedition Everest
2017-01-04,5.0,Expedition Everest
2017-01-05,28.333333333333332,Expedition Everest
2017-01-06,30.0,Expedition Everest
2017-01-07,,Expedition Everest
2017-01-08,24.0,Expedition Everest
2017-01-09,11.555555555555555,Expedition Everest
2017-01-10,5.25,Expedition Everest
2017-01-11,10.5,Expedition Everest
2017-01-12,25.0,Expedition Everest
2017-01-13,11.666666666666666,Expedition Everest
2017-01-14,30.2,Expedition Everest
2017-01-15,,Expedition Everest
2017-01-16,,Expedition Everest
2017-01-17,12.0,Expedition Everest
2017-01-18,14.0,Expedition Everest
2017-01-19,7.666666666666667,Expedition Everest
2017-01-20,12.5,Expedition Everest
2017-01-21,8.0,Expedition Everest
2017-01-22,3.3333333333333335,Expedition Everest
2017-01-23,20.4,Expedition Everest
2017-01-24,,Expedition Everest
2017-01-25,,Expedition Everest
2017-01-26,,Expedition Everest
2017-01-27,14.0,Expedition Everest
2017-01-28,,Expedition Everest
2017-01-29,,Expedition Everest
2017-01-30,14.666666666666666,Expedition Everest
2017-01-31,15.5,Expedition Everest
2017-02-01,,Expedition Everest
2017-02-02,,Expedition Everest
2017-02-03,12.0,Expedition Everest
2017-02-04,20.5,Expedition Everest
2017-02-05,,Expedition Everest
2017-02-06,4.6,Expedition Everest
2017-02-07,,Expedition Everest
2017-02-08,25.5,Expedition Everest
2017-02-09,3.0,Expedition Everest
2017-02-10,15.25,Expedition Everest
2017-02-11,,Expedition Everest
2017-02-12,31.0,Expedition Everest
2017-02-13,,Expedition Everest
2017-02-14,12.0,Expedition Everest
2017-02-15,8.0,Expedition Everest
2017-02-16,23.0,Expedition Everest
2017-02-17,,Expedition Everest
2017-02-18,,Expedition Everest
2017-02-19,38.333333333333336,Expedition Everest
2017-02-20,,Expedition Everest
2017-02-21,25.333333333333332,Expedition Everest
2017-02-22,16.0,Expedition Everest
2017-02-23,10.714285714285714,Expedition Everest
2017-02-24,15.666666666666666,Expedition Everest
2017-02-25,,Expedition Everest
2017-02-26,29.666666666666668,Expedition Everest
2017-02-27,17.75,Expedition Everest
2017-02-28,15.25,Expedition Everest
2017-03-01,15.0,Expedition Everest
2017-03-02,,Expedition Everest
2017-03-03,21.0,Expedition Everest
2017-03-04,6.0,Expedition Everest
2017-03-05,23.0,Expedition Everest
2017-03-06,22.666666666666668,Expedition Everest
2017-03-07,13.142857142857142,Expedition Everest
2017-03-08,,Expedition Everest
2017-03-09,8.5,Expedition Everest
2017-03-10,,Expedition Everest
2017-03-11,,Expedition Everest
2017-03-12,24.0,Expedition Everest
2017-03-13,16.0,Expedition Everest
2017-03-14,14.0,Expedition Everest
2017-03-15,82.5,Expedition Everest
2017-03-16,51.25,Expedition Everest
2017-03-17,75.0,Expedition Everest
2017-03-18,7.5,Expedition Everest
2017-03-19,30.5,Expedition Everest
2017-03-20,14.25,Expedition Everest
2017-03-21,24.0,Expedition Everest
2017-03-22,35.0,Expedition Everest
2017-03-23,30.0,Expedition Everest
2017-03-24,23.75,Expedition Everest
2017-03-25,11.0,Expedition Everest
2017-03-26,,Expedition Everest
2017-03-27,26.0,Expedition Everest
2017-03-28,,Expedition Everest
2017-03-29,,Expedition Everest
2017-03-30,,Expedition Everest
2017-03-31,23.0,Expedition Everest
2017-04-01,5.0,Expedition Everest
2017-04-02,16.0,Expedition Everest
2017-04-03,27.0,Expedition Everest
2017-04-04,11.0,Expedition Everest
2017-04-05,28.0,Expedition Everest
2017-04-06,39.0,Expedition Everest
2017-04-07,12.0,Expedition Everest
2017-04-08,65.0,Expedition Everest
2017-04-09,26.5,Expedition Everest
2017-04-10,10.0,Expedition Everest
2017-04-11,17.0,Expedition Everest
2017-04-12,,Expedition Everest
2017-04-13,38.0,Expedition Everest
2017-04-14,26.2,Expedition Everest
2017-04-15,13.0,Expedition Everest
2017-04-16,7.0,Expedition Everest
2017-04-17,35.0,Expedition Everest
2017-04-18,12.0,Expedition Everest
2017-04-19,9.0,Expedition Everest
2017-04-20,14.0,Expedition Everest
2017-04-21,20.333333333333332,Expedition Everest
2017-04-22,24.0,Expedition Everest
2017-04-23,16.5,Expedition Everest
2017-04-24,,Expedition Everest
2017-04-25,13.0,Expedition Everest
2017-04-26,11.75,Expedition Everest
2017-04-27,10.0,Expedition Everest
2017-04-28,,Expedition Everest
2017-04-29,27.333333333333332,Expedition Everest
2017-04-30,9.75,Expedition Everest
2017-05-01,3.0,Expedition Everest
2017-05-02,8.0,Expedition Everest
2017-05-03,17.0,Expedition Everest
2017-05-04,,Expedition Everest
2017-05-05,42.0,Expedition Everest
2017-05-06,28.0,Expedition Everest
2017-05-07,22.0,Expedition Everest
2017-05-08,24.0,Expedition Everest
2017-05-09,12.875,Expedition Everest
2017-05-10,7.666666666666667,Expedition Everest
2017-05-11,6.0,Expedition Everest
2017-05-12,40.0,Expedition Everest
2017-05-13,10.636363636363637,Expedition Everest
2017-05-14,33.0,Expedition Everest
2017-05-15,13.166666666666666,Expedition Everest
2017-05-16,27.5,Expedition Everest
2017-05-17,14.0,Expedition Everest
2017-05-18,18.0,Expedition Everest
2017-05-19,17.5,Expedition Everest
2017-05-20,25.0,Expedition Everest
2017-05-21,,Expedition Everest
2017-05-22,7.75,Expedition Everest
2017-05-23,21.0,Expedition Everest
2017-05-24,,Expedition Everest
2017-05-25,22.666666666666668,Expedition Everest
2017-05-26,13.666666666666666,Expedition Everest
2017-05-27,,Expedition Everest
2017-05-28,6.5,Expedition Everest
2017-05-29,19.0,Expedition Everest
2017-05-30,24.0,Expedition Everest
2017-05-31,39.0,Expedition Everest
2017-06-01,19.0,Expedition Everest
2017-06-02,15.5,Expedition Everest
2017-06-03,18.0,Expedition Everest
2017-06-04,37.5,Expedition Everest
2017-06-05,18.75,Expedition Everest
2017-06-06,14.25,Expedition Everest
2017-06-07,14.0,Expedition Everest
2017-06-08,13.666666666666666,Expedition Everest
2017-06-09,9.833333333333334,Expedition Everest
2017-06-10,10.625,Expedition Everest
2017-06-11,13.25,Expedition Everest
2017-06-12,13.5,Expedition Everest
2017-06-13,10.666666666666666,Expedition Everest
2017-06-14,15.8,Expedition Everest
2017-06-15,11.0,Expedition Everest
2017-06-16,15.5,Expedition Everest
2017-06-17,7.2,Expedition Everest
2017-06-18,18.5,Expedition Everest
2017-06-19,22.0,Expedition Everest
2017-06-20,20.88888888888889,Expedition Everest
2017-06-21,36.0,Expedition Everest
2017-06-22,,Expedition Everest
2017-06-23,20.333333333333332,Expedition Everest
2017-06-24,2.0,Expedition Everest
2017-06-25,15.0,Expedition Everest
2017-06-26,20.0,Expedition Everest
2017-06-27,5.0,Expedition Everest
2017-06-28,,Expedition Everest
2017-06-29,4.0,Expedition Everest
2017-06-30,26.0,Expedition Everest
2017-07-01,16.75,Expedition Everest
2017-07-02,43.5,Expedition Everest
2017-07-03,40.0,Expedition Everest
2017-07-04,6.4,Expedition Everest
2017-07-05,7.666666666666667,Expedition Everest
2017-07-06,,Expedition Everest
2017-07-07,16.333333333333332,Expedition Everest
2017-07-08,15.0,Expedition Everest
2017-07-09,12.0,Expedition Everest
2017-07-10,12.0,Expedition Everest
2017-07-11,19.5,Expedition Everest
2017-07-12,,Expedition Everest
2017-07-13,36.0,Expedition Everest
2017-07-14,6.5,Expedition Everest
2017-07-15,21.666666666666668,Expedition Everest
2017-07-16,25.0,Expedition Everest
2017-07-17,,Expedition Everest
2017-07-18,,Expedition Everest
2017-07-19,6.0,Expedition Everest
2017-07-20,2.0,Expedition Everest
2017-07-21,25.0,Expedition Everest
2017-07-22,9.0,Expedition Everest
2017-07-23,8.0,Expedition Everest
2017-07-24,18.0,Expedition Everest
2017-07-25,13.0,Expedition Everest
2017-07-26,,Expedition Everest
2017-07-27,10.5,Expedition Everest
2017-07-28,19.0,Expedition Everest
2017-07-29,,Expedition Everest
2017-07-30,13.333333333333334,Expedition Everest
2017-07-31,21.0,Expedition Everest
2017-08-01,37.75,Expedition Everest
2017-08-02,,Expedition Everest
2017-08-03,25.0,Expedition Everest
2017-08-04,35.0,Expedition Everest
2017-08-05,33.0,Expedition Everest
2017-08-06,14.5,Expedition Everest
2017-08-07,34.5,Expedition Everest
2017-08-08,9.0,Expedition Everest
2017-08-09,,Expedition Everest
2017-08-10,17.0,Expedition Everest
2017-08-11,13.6,Expedition Everest
2017-08-12,23.0,Expedition Everest
2017-08-13,34.0,Expedition Everest
2017-08-14,26.0,Expedition Everest
2017-08-15,2.0,Expedition Everest
2017-08-16,2.0,Expedition Everest
2017-08-17,9.6,Expedition Everest
2017-08-18,10.5,Expedition Everest
2017-08-19,8.4,Expedition Everest
2017-08-20,10.25,Expedition Everest
2017-08-21,12.428571428571429,Expedition Everest
2017-08-22,10.6,Expedition Everest
2017-08-23,30.0,Expedition Everest
2017-08-24,11.333333333333334,Expedition Everest
2017-08-25,14.333333333333334,Expedition Everest
2017-08-26,15.5,Expedition Everest
2017-08-27,15.666666666666666,Expedition Everest
2017-08-28,20.0,Expedition Everest
2017-08-29,22.0,Expedition Everest
2017-08-30,10.0,Expedition Everest
2017-08-31,6.0,Expedition Everest
2017-09-01,20.6,Expedition Everest
2017-09-02,9.8,Expedition Everest
2017-09-03,42.4,Expedition Everest
2017-09-04,10.125,Expedition Everest
2017-09-05,,Expedition Everest
2017-09-06,4.0,Expedition Everest
2017-09-07,6.6,Expedition Everest
2017-09-08,,Expedition Everest
2017-09-09,2.0,Expedition Everest
2017-09-10,,Expedition Everest
2017-09-11,,Expedition Everest
2017-09-12,3.0,Expedition Everest
2017-09-13,6.5,Expedition Everest
2017-09-14,7.0,Expedition Everest
2017-09-15,2.0,Expedition Everest
2017-09-16,16.333333333333332,Expedition Everest
2017-09-17,22.0,Expedition Everest
2017-09-18,,Expedition Everest
2017-09-19,10.0,Expedition Everest
2017-09-20,10.666666666666666,Expedition Everest
2017-09-21,33.666666666666664,Expedition Everest
2017-09-22,13.6,Expedition Everest
2017-09-23,14.0,Expedition Everest
2017-09-24,9.6,Expedition Everest
2017-09-25,17.666666666666668,Expedition Everest
2017-09-26,19.333333333333332,Expedition Everest
2017-09-27,,Expedition Everest
2017-09-28,17.0,Expedition Everest
2017-09-29,32.0,Expedition Everest
2017-09-30,36.0,Expedition Everest
2017-10-01,2.0,Expedition Everest
2017-10-02,13.0,Expedition Everest
2017-10-03,15.5,Expedition Everest
2017-10-04,15.0,Expedition Everest
2017-10-05,,Expedition Everest
2017-10-06,36.0,Expedition Everest
2017-10-07,20.666666666666668,Expedition Everest
2017-10-08,15.714285714285714,Expedition Everest
2017-10-09,23.285714285714285,Expedition Everest
2017-10-10,17.0,Expedition Everest
2017-10-11,31.333333333333332,Expedition Everest
2017-10-12,17.571428571428573,Expedition Everest
2017-10-13,4.666666666666667,Expedition Everest
2017-10-14,6.5,Expedition Everest
2017-10-15,9.0,Expedition Everest
2017-10-16,18.5,Expedition Everest
2017-10-17,11.0,Expedition Everest
2017-10-18,,Expedition Everest
2017-10-19,,Expedition Everest
2017-10-20,19.0,Expedition Everest
2017-10-21,35.5,Expedition Everest
2017-10-22,15.666666666666666,Expedition Everest
2017-10-23,13.666666666666666,Expedition Everest
2017-10-24,9.5,Expedition Everest
2017-10-25,18.0,Expedition Everest
2017-10-26,20.0,Expedition Everest
2017-10-27,28.333333333333332,Expedition Everest
2017-10-28,23.2,Expedition Everest
2017-10-29,9.0,Expedition Everest
2017-10-30,41.5,Expedition Everest
2017-10-31,18.0,Expedition Everest
2017-11-01,25.666666666666668,Expedition Everest
2017-11-02,2.5,Expedition Everest
2017-11-03,17.5,Expedition Everest
2017-11-04,15.0,Expedition Everest
2017-11-05,19.333333333333332,Expedition Everest
2017-11-06,5.0,Expedition Everest
2017-11-07,17.0,Expedition Everest
2017-11-08,18.166666666666668,Expedition Everest
2017-11-09,28.0,Expedition Everest
2017-11-10,48.0,Expedition Everest
2017-11-11,12.75,Expedition Everest
2017-11-12,24.0,Expedition Everest
2017-11-13,12.25,Expedition Everest
2017-11-14,23.25,Expedition Everest
2017-11-15,15.0,Expedition Everest
2017-11-16,15.5,Expedition Everest
2017-11-17,12.5,Expedition Everest
2017-11-18,47.0,Expedition Everest
2017-11-19,18.22222222222222,Expedition Everest
2017-11-20,33.5,Expedition Everest
2017-11-21,21.5,Expedition Everest
2017-11-22,,Expedition Everest
2017-11-23,18.5,Expedition Everest
2017-11-24,,Expedition Everest
2017-11-25,6.0,Expedition Everest
2017-11-26,,Expedition Everest
2017-11-27,15.0,Expedition Everest
2017-11-28,12.0,Expedition Everest
2017-11-29,22.0,Expedition Everest
2017-11-30,41.666666666666664,Expedition Everest
2017-12-01,28.0,Expedition Everest
2017-12-02,12.25,Expedition Everest
2017-12-03,,Expedition Everest
2017-12-04,19.857142857142858,Expedition Everest
2017-12-05,26.5,Expedition Everest
2017-12-06,15.0,Expedition Everest
2017-12-07,,Expedition Everest
2017-12-08,30.333333333333332,Expedition Everest
2017-12-09,18.666666666666668,Expedition Everest
2017-12-10,7.0,Expedition Everest
2017-12-11,20.0,Expedition Everest
2017-12-12,36.2,Expedition Everest
2017-12-13,12.0,Expedition Everest
2017-12-14,15.5,Expedition Everest
2017-12-15,13.0,Expedition Everest
2017-12-16,42.0,Expedition Everest
2017-12-17,32.2,Expedition Everest
2017-12-18,20.5,Expedition Everest
2017-12-19,21.333333333333332,Expedition Everest
2017-12-20,,Expedition Everest
2017-12-21,10.5,Expedition Everest
2017-12-22,9.0,Expedition Everest
2017-12-23,14.222222222222221,Expedition Everest
2017-12-24,39.0,Expedition Everest
2017-12-25,15.666666666666666,Expedition Everest
2017-12-26,19.6,Expedition Everest
2017-12-27,20.5,Expedition Everest
2017-12-28,13.0,Expedition Everest
2017-12-29,23.0,Expedition Everest
2017-12-30,37.833333333333336,Expedition Everest
2017-12-31,6.0,Expedition Everest
2018-01-01,17.0,Expedition Everest
2018-01-02,30.333333333333332,Expedition Everest
2018-01-03,15.0,Expedition Everest
2018-01-04,9.0,Expedition Everest
2018-01-05,,Expedition Everest
2018-01-06,14.5,Expedition Everest
2018-01-07,31.0,Expedition Everest
2018-01-08,14.666666666666666,Expedition Everest
2018-01-09,,Expedition Everest
2018-01-10,29.5,Expedition Everest
2018-01-11,28.833333333333332,Expedition Everest
2018-01-12,,Expedition Everest
2018-01-13,39.0,Expedition Everest
2018-01-14,,Expedition Everest
2018-01-15,5.0,Expedition Everest
2018-01-16,24.333333333333332,Expedition Everest
2018-01-17,,Expedition Everest
2018-01-18,21.333333333333332,Expedition Everest
2018-01-19,24.0,Expedition Everest
2018-01-20,16.333333333333332,Expedition Everest
2018-01-21,22.0,Expedition Everest
2018-01-22,11.5,Expedition Everest
2018-01-23,15.8,Expedition Everest
2018-01-24,13.0,Expedition Everest
2018-01-25,12.333333333333334,Expedition Everest
2018-01-26,29.333333333333332,Expedition Everest
2018-01-27,11.75,Expedition Everest
2018-01-28,15.625,Expedition Everest
2018-01-29,1.75,Expedition Everest
2018-01-30,30.0,Expedition Everest
2018-01-31,13.444444444444445,Expedition Everest
2018-02-01,,Expedition Everest
2018-02-02,41.0,Expedition Everest
2018-02-03,13.0,Expedition Everest
2018-02-04,7.666666666666667,Expedition Everest
2018-02-05,41.0,Expedition Everest
2018-02-06,11.0,Expedition Everest
2018-02-07,6.666666666666667,Expedition Everest
2018-02-08,3.0,Expedition Everest
2018-02-09,19.0,Expedition Everest
2018-02-10,8.0,Expedition Everest
2018-02-11,16.0,Expedition Everest
2018-02-12,5.5,Expedition Everest
2018-02-13,,Expedition Everest
2018-02-14,,Expedition Everest
2018-02-15,28.0,Expedition Everest
2018-02-16,24.4,Expedition Everest
2018-02-17,19.666666666666668,Expedition Everest
2018-02-18,66.5,Expedition Everest
2018-02-19,59.0,Expedition Everest
2018-02-20,14.25,Expedition Everest
2018-02-21,25.333333333333332,Expedition Everest
2018-02-22,16.0,Expedition Everest
2018-02-23,14.0,Expedition Everest
2018-02-24,19.5,Expedition Everest
2018-02-25,26.0,Expedition Everest
2018-02-26,14.333333333333334,Expedition Everest
2018-02-27,12.25,Expedition Everest
2018-02-28,3.8,Expedition Everest
2018-03-01,3.0,Expedition Everest
2018-03-02,18.666666666666668,Expedition Everest
2018-03-03,12.666666666666666,Expedition Everest
2018-03-04,32.75,Expedition Everest
2018-03-05,39.5,Expedition Everest
2018-03-06,23.75,Expedition Everest
2018-03-07,,Expedition Everest
2018-03-08,45.0,Expedition Everest
2018-03-09,23.333333333333332,Expedition Everest
2018-03-10,12.0,Expedition Everest
2018-03-11,20.714285714285715,Expedition Everest
2018-03-12,17.666666666666668,Expedition Everest
2018-03-13,32.0,Expedition Everest
2018-03-14,35.333333333333336,Expedition Everest
2018-03-15,10.0,Expedition Everest
2018-03-16,,Expedition Everest
2018-03-17,6.0,Expedition Everest
2018-03-18,,Expedition Everest
2018-03-19,,Expedition Everest
2018-03-20,11.4,Expedition Everest
2018-03-21,,Expedition Everest
2018-03-22,0.3333333333333333,Expedition Everest
2018-03-23,40.0,Expedition Everest
2018-03-24,26.5,Expedition Everest
2018-03-25,45.0,Expedition Everest
2018-03-26,31.8,Expedition Everest
2018-03-27,43.0,Expedition Everest
2018-03-28,54.0,Expedition Everest
2018-03-29,15.5,Expedition Everest
2018-03-30,29.0,Expedition Everest
2018-03-31,14.0,Expedition Everest
2018-04-01,,Expedition Everest
2018-04-02,9.0,Expedition Everest
2018-04-03,31.166666666666668,Expedition Everest
2018-04-04,21.0,Expedition Everest
2018-04-05,,Expedition Everest
2018-04-06,29.5,Expedition Everest
2018-04-07,31.5,Expedition Everest
2018-04-08,18.0,Expedition Everest
2018-04-09,16.666666666666668,Expedition Everest
2018-04-10,4.0,Expedition Everest
2018-04-11,,Expedition Everest
2018-04-12,13.0,Expedition Everest
2018-04-13,12.2,Expedition Everest
2018-04-14,3.0,Expedition Everest
2018-04-15,5.0,Expedition Everest
2018-04-16,23.8,Expedition Everest
2018-04-17,19.4,Expedition Everest
2018-04-18,9.666666666666666,Expedition Everest
2018-04-19,24.5,Expedition Everest
2018-04-20,15.333333333333334,Expedition Everest
2018-04-21,16.0,Expedition Everest
2018-04-22,12.25,Expedition Everest
2018-04-23,9.333333333333334,Expedition Everest
2018-04-24,,Expedition Everest
2018-04-25,4.666666666666667,Expedition Everest
2018-04-26,44.0,Expedition Everest
2018-04-27,2.0,Expedition Everest
2018-04-28,9.6,Expedition Everest
2018-04-29,3.25,Expedition Everest
2018-04-30,16.5,Expedition Everest
2018-05-01,13.8,Expedition Everest
2018-05-02,8.333333333333334,Expedition Everest
2018-05-03,24.5,Expedition Everest
2018-05-04,19.0,Expedition Everest
2018-05-05,2.75,Expedition Everest
2018-05-06,5.0,Expedition Everest
2018-05-07,7.5,Expedition Everest
2018-05-08,7.5,Expedition Everest
2018-05-09,17.0,Expedition Everest
2018-05-10,26.0,Expedition Everest
2018-05-11,40.0,Expedition Everest
2018-05-12,21.333333333333332,Expedition Everest
2018-05-13,5.0,Expedition Everest
2018-05-14,26.0,Expedition Everest
2018-05-15,22.272727272727273,Expedition Everest
2018-05-16,11.714285714285714,Expedition Everest
2018-05-17,10.333333333333334,Expedition Everest
2018-05-18,25.0,Expedition Everest
2018-05-19,19.333333333333332,Expedition Everest
2018-05-20,14.0,Expedition Everest
2018-05-21,15.0,Expedition Everest
2018-05-22,18.666666666666668,Expedition Everest
2018-05-23,33.0,Expedition Everest
2018-05-24,15.0,Expedition Everest
2018-05-25,29.5,Expedition Everest
2018-05-26,50.0,Expedition Everest
2018-05-27,17.625,Expedition Everest
2018-05-28,,Expedition Everest
2018-05-29,38.0,Expedition Everest
2018-05-30,39.0,Expedition Everest
2018-05-31,13.428571428571429,Expedition Everest
2018-06-01,17.727272727272727,Expedition Everest
2018-06-02,20.875,Expedition Everest
2018-06-03,9.444444444444445,Expedition Everest
2018-06-04,32.25,Expedition Everest
2018-06-05,20.8,Expedition Everest
2018-06-06,26.0,Expedition Everest
2018-06-07,18.0,Expedition Everest
2018-06-08,19.444444444444443,Expedition Everest
2018-06-09,21.5,Expedition Everest
2018-06-10,13.666666666666666,Expedition Everest
2018-06-11,22.6,Expedition Everest
2018-06-12,26.4,Expedition Everest
2018-06-13,3.0,Expedition Everest
2018-06-14,6.4,Expedition Everest
2018-06-15,8.0,Expedition Everest
2018-06-16,4.0,Expedition Everest
2018-06-17,72.0,Expedition Everest
2018-06-18,7.0,Expedition Everest
2018-06-19,5.0,Expedition Everest
2018-06-20,50.0,Expedition Everest
2018-06-21,31.0,Expedition Everest
2018-06-22,26.333333333333332,Expedition Everest
2018-06-23,7.333333333333333,Expedition Everest
2018-06-24,5.0,Expedition Everest
2018-06-25,15.0,Expedition Everest
2018-06-26,70.0,Expedition Everest
2018-06-27,12.333333333333334,Expedition Everest
2018-06-28,14.166666666666666,Expedition Everest
2018-06-29,10.0,Expedition Everest
2018-06-30,24.666666666666668,Expedition Everest
2018-07-01,12.5,Expedition Everest
2018-07-02,26.0,Expedition Everest
2018-07-03,,Expedition Everest
2018-07-04,34.0,Expedition Everest
2018-07-05,,Expedition Everest
2018-07-06,31.666666666666668,Expedition Everest
2018-07-07,14.25,Expedition Everest
2018-07-08,21.666666666666668,Expedition Everest
2018-07-09,11.0,Expedition Everest
2018-07-10,,Expedition Everest
2018-07-11,20.0,Expedition Everest
2018-07-12,19.0,Expedition Everest
2018-07-13,,Expedition Everest
2018-07-14,19.0,Expedition Everest
2018-07-15,11.0,Expedition Everest
2018-07-16,19.0,Expedition Everest
2018-07-17,,Expedition Everest
2018-07-18,,Expedition Everest
2018-07-19,8.0,Expedition Everest
2018-07-20,13.0,Expedition Everest
2018-07-21,27.0,Expedition Everest
2018-07-22,5.0,Expedition Everest
2018-07-23,9.0,Expedition Everest
2018-07-24,29.0,Expedition Everest
2018-07-25,,Expedition Everest
2018-07-26,,Expedition Everest
2018-07-27,7.0,Expedition Everest
2018-07-28,8.0,Expedition Everest
2018-07-29,2.3333333333333335,Expedition Everest
2018-07-30,20.0,Expedition Everest
